subject,activity,Mean.tBodyAcc.mean...X,Mean.tBodyAcc.mean...Y,Mean.tBodyAcc.mean...Z,Mean.tGravityAcc.mean...X,Mean.tGravityAcc.mean...Y,Mean.tGravityAcc.mean...Z,Mean.tBodyAccJerk.mean...X,Mean.tBodyAccJerk.mean...Y,Mean.tBodyAccJerk.mean...Z,Mean.tBodyGyro.mean...X,Mean.tBodyGyro.mean...Y,Mean.tBodyGyro.mean...Z,Mean.tBodyGyroJerk.mean...X,Mean.tBodyGyroJerk.mean...Y,Mean.tBodyGyroJerk.mean...Z,Mean.tBodyAccMag.mean..,Mean.tGravityAccMag.mean..,Mean.tBodyAccJerkMag.mean..,Mean.tBodyGyroMag.mean..,Mean.tBodyGyroJerkMag.mean..,Mean.fBodyAcc.mean...X,Mean.fBodyAcc.mean...Y,Mean.fBodyAcc.mean...Z,Mean.fBodyAcc.meanFreq...X,Mean.fBodyAcc.meanFreq...Y,Mean.fBodyAcc.meanFreq...Z,Mean.fBodyAccJerk.mean...X,Mean.fBodyAccJerk.mean...Y,Mean.fBodyAccJerk.mean...Z,Mean.fBodyAccJerk.meanFreq...X,Mean.fBodyAccJerk.meanFreq...Y,Mean.fBodyAccJerk.meanFreq...Z,Mean.fBodyGyro.mean...X,Mean.fBodyGyro.mean...Y,Mean.fBodyGyro.mean...Z,Mean.fBodyGyro.meanFreq...X,Mean.fBodyGyro.meanFreq...Y,Mean.fBodyGyro.meanFreq...Z,Mean.fBodyAccMag.mean..,Mean.fBodyAccMag.meanFreq..,Mean.fBodyBodyAccJerkMag.mean..,Mean.fBodyBodyAccJerkMag.meanFreq..,Mean.fBodyBodyGyroMag.mean..,Mean.fBodyBodyGyroMag.meanFreq..,Mean.fBodyBodyGyroJerkMag.mean..,Mean.fBodyBodyGyroJerkMag.meanFreq..,Mean.tBodyAcc.std...X,Mean.tBodyAcc.std...Y,Mean.tBodyAcc.std...Z,Mean.tGravityAcc.std...X,Mean.tGravityAcc.std...Y,Mean.tGravityAcc.std...Z,Mean.tBodyAccJerk.std...X,Mean.tBodyAccJerk.std...Y,Mean.tBodyAccJerk.std...Z,Mean.tBodyGyro.std...X,Mean.tBodyGyro.std...Y,Mean.tBodyGyro.std...Z,Mean.tBodyGyroJerk.std...X,Mean.tBodyGyroJerk.std...Y,Mean.tBodyGyroJerk.std...Z,Mean.tBodyAccMag.std..,Mean.tGravityAccMag.std..,Mean.tBodyAccJerkMag.std..,Mean.tBodyGyroMag.std..,Mean.tBodyGyroJerkMag.std..,Mean.fBodyAcc.std...X,Mean.fBodyAcc.std...Y,Mean.fBodyAcc.std...Z,Mean.fBodyAccJerk.std...X,Mean.fBodyAccJerk.std...Y,Mean.fBodyAccJerk.std...Z,Mean.fBodyGyro.std...X,Mean.fBodyGyro.std...Y,Mean.fBodyGyro.std...Z,Mean.fBodyAccMag.std..,Mean.fBodyBodyAccJerkMag.std..,Mean.fBodyBodyGyroMag.std..,Mean.fBodyBodyGyroJerkMag.std..,Std.tBodyAcc.mean...X,Std.tBodyAcc.mean...Y,Std.tBodyAcc.mean...Z,Std.tGravityAcc.mean...X,Std.tGravityAcc.mean...Y,Std.tGravityAcc.mean...Z,Std.tBodyAccJerk.mean...X,Std.tBodyAccJerk.mean...Y,Std.tBodyAccJerk.mean...Z,Std.tBodyGyro.mean...X,Std.tBodyGyro.mean...Y,Std.tBodyGyro.mean...Z,Std.tBodyGyroJerk.mean...X,Std.tBodyGyroJerk.mean...Y,Std.tBodyGyroJerk.mean...Z,Std.tBodyAccMag.mean..,Std.tGravityAccMag.mean..,Std.tBodyAccJerkMag.mean..,Std.tBodyGyroMag.mean..,Std.tBodyGyroJerkMag.mean..,Std.fBodyAcc.mean...X,Std.fBodyAcc.mean...Y,Std.fBodyAcc.mean...Z,Std.fBodyAcc.meanFreq...X,Std.fBodyAcc.meanFreq...Y,Std.fBodyAcc.meanFreq...Z,Std.fBodyAccJerk.mean...X,Std.fBodyAccJerk.mean...Y,Std.fBodyAccJerk.mean...Z,Std.fBodyAccJerk.meanFreq...X,Std.fBodyAccJerk.meanFreq...Y,Std.fBodyAccJerk.meanFreq...Z,Std.fBodyGyro.mean...X,Std.fBodyGyro.mean...Y,Std.fBodyGyro.mean...Z,Std.fBodyGyro.meanFreq...X,Std.fBodyGyro.meanFreq...Y,Std.fBodyGyro.meanFreq...Z,Std.fBodyAccMag.mean..,Std.fBodyAccMag.meanFreq..,Std.fBodyBodyAccJerkMag.mean..,Std.fBodyBodyAccJerkMag.meanFreq..,Std.fBodyBodyGyroMag.mean..,Std.fBodyBodyGyroMag.meanFreq..,Std.fBodyBodyGyroJerkMag.mean..,Std.fBodyBodyGyroJerkMag.meanFreq..,Std.tBodyAcc.std...X,Std.tBodyAcc.std...Y,Std.tBodyAcc.std...Z,Std.tGravityAcc.std...X,Std.tGravityAcc.std...Y,Std.tGravityAcc.std...Z,Std.tBodyAccJerk.std...X,Std.tBodyAccJerk.std...Y,Std.tBodyAccJerk.std...Z,Std.tBodyGyro.std...X,Std.tBodyGyro.std...Y,Std.tBodyGyro.std...Z,Std.tBodyGyroJerk.std...X,Std.tBodyGyroJerk.std...Y,Std.tBodyGyroJerk.std...Z,Std.tBodyAccMag.std..,Std.tGravityAccMag.std..,Std.tBodyAccJerkMag.std..,Std.tBodyGyroMag.std..,Std.tBodyGyroJerkMag.std..,Std.fBodyAcc.std...X,Std.fBodyAcc.std...Y,Std.fBodyAcc.std...Z,Std.fBodyAccJerk.std...X,Std.fBodyAccJerk.std...Y,Std.fBodyAccJerk.std...Z,Std.fBodyGyro.std...X,Std.fBodyGyro.std...Y,Std.fBodyGyro.std...Z,Std.fBodyAccMag.std..,Std.fBodyBodyAccJerkMag.std..,Std.fBodyBodyGyroMag.std..,Std.fBodyBodyGyroJerkMag.std..
24,WALKING_UPSTAIRS,0.269881107,-0.025197943,-0.114248611,0.906369501,-0.237498409,-0.227134869,0.08623101,-0.015081605,-0.013235365,0.088316377,-0.105932947,0.02482907,-0.146800846,-0.031735058,-0.049842723,-0.226402822,-0.226402822,-0.488487621,-0.33443584,-0.658751629,-0.395790554,-0.252412542,-0.312792211,-0.502463283,-0.271713647,-0.099924212,-0.515644617,-0.527604244,-0.483390988,-0.39283127,-0.508876718,-0.426530075,-0.503188685,-0.546620981,-0.372182912,-0.187707848,-0.067744122,-0.343569679,-0.322300989,-0.113727065,-0.429800779,0.007767268,-0.564664995,-0.061240209,-0.64611467,0.012225903,-0.344399351,-0.116804489,-0.255601013,-0.962190567,-0.91669078,-0.934952939,-0.498764672,-0.515220752,-0.523807264,-0.577426409,-0.568534125,-0.274596284,-0.640489538,-0.646644374,-0.648975331,-0.30685447,-0.30685447,-0.44106869,-0.50392906,-0.638180353,-0.326165553,-0.107787679,-0.283143443,-0.527104719,-0.535843319,-0.562727123,-0.602945481,-0.586177824,-0.311996409,-0.406283378,-0.459647798,-0.54907099,-0.653876951,0.071965519,0.041369043,0.037343039,0.015523468,0.033945714,0.018597623,0.220054231,0.229101736,0.176767587,0.296963158,0.140015896,0.212960596,0.139524136,0.102248574,0.17836435,0.027979911,0.027979911,0.042110695,0.10236187,0.033519968,0.062399673,0.074815522,0.075192928,0.162240892,0.142393144,0.115233785,0.063675904,0.049142507,0.070129292,0.133638925,0.129951413,0.14314987,0.083347699,0.059538552,0.061483642,0.164221428,0.111993688,0.143660269,0.065907416,0.087668651,0.07624968,0.149063669,0.056028657,0.126210113,0.064727019,0.138468856,0.035940558,0.062138408,0.068408411,0.02291891,0.046485568,0.038547676,0.059069794,0.050096483,0.071246977,0.102680247,0.057083158,0.072523292,0.041006475,0.057206598,0.047054886,0.056873875,0.056873875,0.079853698,0.069040044,0.072332676,0.041849667,0.063333587,0.065980581,0.061805366,0.056054863,0.077619429,0.110490663,0.058858238,0.073488022,0.050086678,0.092175927,0.074958236,0.082344248
25,LAYING,0.250791829,-0.018894366,-0.10042883,-0.461102531,0.62065892,0.526353818,0.087907169,0.028461931,-0.030717944,0.003727235,-0.071640173,0.139718671,-0.101646999,-0.042671887,-0.059692215,-0.560477776,-0.560477776,-0.962161356,-0.809688545,-0.969783262,-0.929147371,-0.784945819,-0.816197954,-0.403359505,-0.080009398,-0.031556226,-0.972859086,-0.946802004,-0.962632675,-0.04161132,-0.279813646,-0.109253587,-0.890517539,-0.946259639,-0.924536861,-0.205003716,-0.262888528,-0.139861214,-0.774481944,-0.241575056,-0.960083147,0.20049394,-0.910126994,-0.334849565,-0.968251609,0.08599034,-0.909116474,-0.691770681,-0.717262004,-0.829554948,-0.643578361,-0.610161166,-0.973323412,-0.94568717,-0.967835526,-0.88976964,-0.936630803,-0.91092799,-0.957381145,-0.971564323,-0.974242255,-0.649254768,-0.649254768,-0.961931605,-0.85601737,-0.968309523,-0.902547712,-0.672384256,-0.694100368,-0.976423985,-0.948414294,-0.97188537,-0.891308069,-0.932293335,-0.915467504,-0.651353242,-0.963601213,-0.850661341,-0.970457948,0.245543315,0.299713638,0.342918495,0.259484577,0.431384023,0.34693667,0.067763005,0.203015507,0.221561179,0.175186215,0.064744991,0.183082846,0.067334093,0.030048957,0.055596025,0.436366885,0.436366885,0.022579062,0.143546131,0.018148007,0.071978776,0.242005398,0.196307692,0.235589578,0.312071551,0.361113814,0.016277491,0.032913714,0.021556732,0.207938862,0.232392736,0.227977823,0.08793274,0.032853437,0.067970721,0.276282892,0.251199608,0.317388092,0.229838214,0.394014023,0.02478544,0.240496723,0.060088915,0.245872623,0.020125933,0.248526436,0.095785838,0.364904196,0.305101141,0.208257362,0.491881733,0.457467793,0.015869375,0.034647928,0.018276772,0.091131789,0.039774874,0.084880663,0.030644913,0.015848513,0.016527518,0.353922734,0.353922734,0.02506344,0.111237663,0.020598781,0.104240134,0.395169698,0.333189635,0.014147062,0.034671575,0.015088224,0.091392338,0.044319975,0.082732575,0.353623357,0.026040122,0.120238279,0.02026804
25,SITTING,0.278541482,-0.014769681,-0.10916044,0.865686078,0.208287142,0.167140956,0.075208701,0.004854159,0.002107608,-0.035205209,-0.074800271,0.085278389,-0.095480138,-0.039165142,-0.049559564,-0.970409337,-0.970409337,-0.989545142,-0.966568719,-0.99286465,-0.991405498,-0.959117259,-0.974776131,-0.031639835,0.125306723,0.108178546,-0.992478846,-0.982957003,-0.986326396,0.176656277,-0.040813019,0.058716622,-0.988002552,-0.983827801,-0.97580589,0.136192219,-0.300483308,0.036869079,-0.967017993,0.194658204,-0.987941826,0.300439878,-0.979350914,-0.091144149,-0.991781702,0.253370241,-0.991892829,-0.947457617,-0.965139552,-0.988879981,-0.963415017,-0.969459982,-0.992278622,-0.982870992,-0.988433153,-0.989907584,-0.981193502,-0.972637559,-0.992304654,-0.991315768,-0.991491388,-0.960003414,-0.960003414,-0.988311805,-0.970639126,-0.991766403,-0.992124279,-0.944842993,-0.962090615,-0.99275011,-0.984068025,-0.989156106,-0.990550003,-0.979828883,-0.974172871,-0.961997268,-0.987618801,-0.970321897,-0.99201956,0.014357706,0.016982183,0.023903601,0.136440966,0.173590622,0.165640096,0.012566874,0.066754502,0.035035858,0.023786292,0.021747771,0.126375244,0.008284592,0.008012737,0.024466674,0.063120365,0.063120365,0.008798366,0.05727803,0.006250883,0.013707583,0.100163496,0.034769677,0.15918019,0.237296149,0.21837345,0.006820329,0.014535177,0.007567675,0.131549703,0.23581642,0.163151387,0.015535148,0.01132321,0.03435942,0.231839943,0.201202803,0.237926984,0.077944953,0.26441766,0.010790175,0.256617808,0.024722271,0.221312603,0.007805883,0.224582816,0.01559752,0.144241616,0.05543151,0.033261537,0.104986107,0.065617012,0.007239682,0.014722234,0.006450903,0.014569777,0.012532876,0.042751448,0.008755197,0.006358946,0.007763409,0.10066466,0.10066466,0.011391144,0.040694367,0.008330511,0.016377968,0.154200937,0.060862528,0.007122244,0.01405476,0.005452657,0.014246299,0.01335604,0.041426835,0.095889624,0.012435463,0.042838889,0.008561648
25,STANDING,0.278013702,-0.016356973,-0.107352958,0.929794733,-0.159316786,0.201182106,0.07523373,0.00663214,-0.006228088,-0.024794675,-0.069887685,0.085268544,-0.100473698,-0.041829463,-0.055697906,-0.972663592,-0.972663592,-0.984647071,-0.967077443,-0.985091991,-0.990093203,-0.959846189,-0.974051231,0.034352823,0.000927704,0.195387683,-0.988404655,-0.972554453,-0.984832251,0.186395511,-0.108166389,0.086807889,-0.968078525,-0.978399885,-0.970456863,-0.18580265,-0.224933997,-0.069934471,-0.972355393,0.153959875,-0.982294171,0.3084475,-0.9689725,-0.169383482,-0.98401783,0.081160618,-0.991970127,-0.954569226,-0.964642688,-0.993148268,-0.980642971,-0.967792579,-0.988312658,-0.972272411,-0.987062685,-0.971357421,-0.976757621,-0.971814139,-0.977909694,-0.98724214,-0.980722294,-0.968075629,-0.968075629,-0.982637081,-0.959884274,-0.98323081,-0.992851743,-0.95417933,-0.96212374,-0.989339891,-0.974029504,-0.987898048,-0.97266417,-0.975960666,-0.974982088,-0.97020366,-0.982083315,-0.961090397,-0.983098936,0.008336604,0.007850907,0.025048218,0.035133838,0.02104377,0.133884217,0.004881913,0.023666754,0.051134848,0.018354835,0.048515199,0.034965921,0.012639975,0.012918529,0.014605235,0.047497516,0.047497516,0.014345734,0.044739703,0.02674767,0.012680423,0.032250935,0.060564024,0.125132844,0.243432028,0.248257606,0.014126061,0.020144054,0.018688392,0.16261767,0.222488224,0.132098114,0.034946994,0.048740006,0.028267385,0.247432419,0.203335425,0.251771451,0.043567266,0.248657838,0.022031706,0.249161906,0.050472066,0.238841912,0.032365239,0.289877708,0.01094371,0.043670681,0.093038995,0.014150444,0.030278499,0.089750081,0.013492064,0.021074272,0.016241992,0.030459815,0.048745228,0.0235902,0.027393793,0.031734708,0.023372473,0.059973455,0.059973455,0.022426916,0.057620988,0.033373709,0.010215054,0.046543822,0.101135996,0.011606666,0.020922429,0.013753345,0.029216103,0.048469305,0.020074208,0.058460159,0.023258238,0.052944673,0.032414075
25,WALKING,0.278992759,-0.018647762,-0.108737636,0.937483114,-0.127315871,0.188416273,0.072172071,0.003511152,-0.003350987,-0.015630538,-0.082076807,0.086786874,-0.102377269,-0.039898652,-0.051269622,-0.40528943,-0.40528943,-0.538291425,-0.394362401,-0.678466069,-0.609038909,-0.251880271,-0.533563221,-0.347641743,-0.163298427,-0.14448739,-0.625595377,-0.4344552,-0.659286393,-0.22350051,-0.546138786,-0.463291946,-0.41190972,-0.67875035,-0.561322951,-0.333688632,-0.327099559,-0.196973168,-0.566060023,0.05264931,-0.564591342,0.135338842,-0.562733253,-0.151513801,-0.770300896,-0.003633975,-0.596007444,-0.161852412,-0.437133403,-0.979499263,-0.965093441,-0.944995731,-0.607620932,-0.382619719,-0.675601404,-0.401158754,-0.604032097,-0.562775245,-0.507957094,-0.799635384,-0.659576163,-0.565601466,-0.565601466,-0.542870063,-0.489809386,-0.757032545,-0.591449956,-0.170313804,-0.430624587,-0.624145725,-0.367760098,-0.690413386,-0.406678108,-0.567201282,-0.603544209,-0.632927476,-0.51900425,-0.529262243,-0.75738578,0.027818535,0.017261818,0.032426132,0.028538347,0.020614327,0.112553187,0.099973508,0.162253151,0.124002726,0.100094823,0.050841838,0.034925127,0.129672168,0.078036817,0.085383424,0.045848324,0.045848324,0.049886085,0.056555169,0.032231276,0.043143991,0.061981322,0.053358884,0.097851165,0.117736227,0.129753921,0.044424337,0.065061652,0.047854459,0.124466821,0.148022293,0.130504519,0.072788054,0.027712593,0.058663,0.133537819,0.122483762,0.117057058,0.04149346,0.110039229,0.040248931,0.166687316,0.05363262,0.116239512,0.020925754,0.133958282,0.044723453,0.061778784,0.057321526,0.015216529,0.022352312,0.054096725,0.046051092,0.062212937,0.04175512,0.074516098,0.025789407,0.064391572,0.056312473,0.02173087,0.041462908,0.03670105,0.03670105,0.035898611,0.076616389,0.019657666,0.050696746,0.067366669,0.062163722,0.050217275,0.068623137,0.04298988,0.080298787,0.030158344,0.063251396,0.037171918,0.046614365,0.082995873,0.023956736
25,WALKING_DOWNSTAIRS,0.291329666,-0.021017052,-0.107192377,0.929627532,-0.072427018,0.218795958,0.110656929,-0.019541663,-0.011334879,0.002991129,-0.101115076,0.098075025,-0.127952445,-0.041520335,-0.064207812,-0.220108595,-0.220108595,-0.500483331,-0.216082566,-0.664713625,-0.372245193,-0.196381054,-0.556097089,-0.554632665,-0.173414057,-0.152008269,-0.525789451,-0.415699644,-0.686843959,-0.419732508,-0.544902333,-0.423798006,-0.217799724,-0.632916352,-0.410311448,-0.269850388,-0.474769377,-0.191973775,-0.288154788,-0.172165638,-0.471642112,-0.000259638,-0.485763582,-0.159588771,-0.687034281,-0.101278803,-0.253756934,-0.140540604,-0.457972382,-0.964470067,-0.937816011,-0.926191696,-0.501968388,-0.371661522,-0.711494696,-0.288824755,-0.523377915,-0.443780454,-0.430134388,-0.810444542,-0.599481998,-0.25946525,-0.25946525,-0.48297693,-0.382160921,-0.679605951,-0.213028874,-0.166842376,-0.449465442,-0.522153341,-0.36571983,-0.734990064,-0.316252108,-0.470641125,-0.506738307,-0.35943708,-0.502224768,-0.42370733,-0.693032409,0.076741708,0.025817254,0.039324334,0.033363892,0.019666042,0.111763881,0.215640281,0.203093787,0.158054403,0.287080404,0.128839094,0.174476422,0.241463302,0.10302853,0.179692179,0.078812894,0.078812894,0.070525446,0.108171057,0.050730108,0.092713768,0.100275912,0.059147032,0.15166031,0.139858069,0.207221083,0.099654042,0.074849949,0.055459895,0.139081627,0.107125609,0.172811451,0.144096152,0.054763021,0.097931543,0.178609643,0.122272614,0.179276085,0.112624043,0.08847697,0.085630328,0.168910951,0.087482312,0.203441334,0.059010535,0.154528749,0.09548572,0.118633119,0.059253378,0.014294412,0.043613451,0.068841606,0.094608525,0.090709804,0.05407986,0.147849238,0.055742157,0.083518804,0.101347014,0.040552211,0.080287612,0.114796895,0.114796895,0.081268051,0.145637856,0.06328003,0.106375759,0.126770934,0.064061413,0.087035938,0.107762728,0.057490224,0.153419808,0.061877945,0.075970828,0.103440318,0.08887827,0.167522085,0.068961278
25,WALKING_UPSTAIRS,0.277995411,-0.026986352,-0.12621044,0.92769324,-0.217641282,0.108230987,0.074004144,0.00925514,-0.011690681,0.055612192,-0.109437658,0.099622739,-0.126481161,-0.0281453,-0.054045222,-0.305772199,-0.305772199,-0.679160844,-0.3186347,-0.777106027,-0.521649839,-0.380150805,-0.542931828,-0.593367433,-0.379518455,-0.463511984,-0.668208156,-0.640849425,-0.793266971,-0.41029411,-0.601971415,-0.612389228,-0.476144999,-0.618579913,-0.575169716,-0.380037334,-0.549103239,-0.254971244,-0.527907562,-0.273261579,-0.654795111,0.027897184,-0.56715347,-0.414531993,-0.822403906,-0.051161727,-0.459775646,-0.223086809,-0.296523975,-0.95087845,-0.931758273,-0.882722399,-0.663642746,-0.627131236,-0.812458372,-0.489011795,-0.433673384,-0.564195609,-0.693854902,-0.839699143,-0.746268283,-0.48000665,-0.48000665,-0.67451306,-0.387754116,-0.824883303,-0.437975787,-0.199988429,-0.237296741,-0.690213626,-0.63808601,-0.830526637,-0.500119831,-0.349362688,-0.601112612,-0.536120293,-0.703433693,-0.386612993,-0.841061012,0.065731097,0.033497323,0.088438546,0.012436786,0.030432885,0.119816206,0.188403524,0.173174129,0.230037389,0.284265503,0.186166791,0.106923824,0.174290069,0.148172969,0.137123889,0.058645107,0.058645107,0.055564813,0.110331317,0.040078584,0.071825067,0.101321065,0.06601634,0.198213878,0.16978479,0.216918831,0.064671659,0.066343627,0.043067533,0.176712822,0.150963556,0.161903749,0.149158149,0.060842423,0.052842419,0.228863759,0.173889399,0.16066055,0.071901564,0.128468983,0.065365178,0.139012205,0.101672212,0.169281672,0.036960426,0.167595505,0.060752216,0.100205738,0.08695993,0.022469917,0.037228173,0.076361514,0.060041793,0.066890534,0.039154467,0.18784679,0.089835872,0.070904184,0.056996156,0.034913138,0.046731716,0.059076231,0.059076231,0.054902629,0.166235024,0.035849755,0.064418783,0.103585463,0.098770417,0.054883057,0.067815538,0.037927989,0.198567444,0.107018874,0.073775614,0.051701422,0.044673055,0.179808821,0.0357768
26,LAYING,0.271645865,-0.019189573,-0.10500254,-0.621309715,0.803015012,0.614523406,0.086650253,0.012442003,-0.006147551,-0.017065624,-0.090322923,0.152436344,-0.100368641,-0.039668272,-0.071153336,-0.976785042,-0.976785042,-0.989970604,-0.951863595,-0.99219798,-0.973262289,-0.983664034,-0.984923124,-0.210237993,0.274378315,0.374613941,-0.989224044,-0.987115081,-0.987308252,0.137090425,0.127044302,0.148820984,-0.988386325,-0.983127999,-0.97017122,0.15304981,-0.066547725,0.206193014,-0.969269114,0.277268279,-0.989138184,0.350704034,-0.97430518,0.111740579,-0.990430914,0.239935478,-0.969445445,-0.983231352,-0.984500013,-0.944472489,-0.987887995,-0.984081709,-0.989315825,-0.987182888,-0.989064629,-0.990328198,-0.979325679,-0.969302238,-0.992665155,-0.989063342,-0.993759842,-0.96435519,-0.96435519,-0.989101949,-0.965676822,-0.989917354,-0.967971891,-0.983317084,-0.984854488,-0.990410107,-0.988238649,-0.989370491,-0.99097012,-0.977491843,-0.971789047,-0.966576632,-0.987901463,-0.966139219,-0.989628012,0.049442526,0.007933283,0.010793708,0.05059494,0.028919709,0.036600277,0.055047059,0.017857467,0.025721094,0.02907264,0.044715393,0.196672474,0.009146588,0.007188585,0.038141071,0.051388663,0.051388663,0.008050911,0.09224915,0.005810814,0.065328462,0.026179054,0.025144522,0.218371434,0.21219614,0.166634478,0.011071483,0.013149624,0.00916566,0.12242171,0.131735678,0.13080531,0.015326692,0.012370459,0.055159604,0.191319055,0.295891586,0.171354165,0.091561884,0.257414687,0.015296296,0.22057393,0.035230052,0.234886169,0.009272879,0.19196477,0.070987711,0.032920621,0.030373776,0.160114686,0.03030607,0.046280954,0.010616882,0.013233779,0.008382371,0.013365665,0.015104142,0.057772858,0.008540161,0.007661851,0.008373067,0.106763922,0.106763922,0.017596731,0.05106332,0.011010074,0.073186693,0.03421336,0.030993321,0.009123369,0.01246677,0.007715061,0.012789614,0.016838876,0.053413641,0.097890903,0.02041036,0.051928507,0.012368871
26,SITTING,0.25824353,-0.007133645,-0.097444869,0.782955612,0.223105562,0.314387627,0.076444323,0.00692239,-0.00780238,-0.037021745,-0.08406485,0.071110947,-0.095984817,-0.040307021,-0.04876272,-0.953079994,-0.953079994,-0.990898436,-0.954052946,-0.994466446,-0.982579546,-0.954299411,-0.967519149,-0.149017576,0.11283024,0.074531373,-0.992025427,-0.985862886,-0.987989983,0.176576951,0.046639017,0.054878446,-0.990144882,-0.981740793,-0.970423694,0.106739302,-0.384197691,0.034511145,-0.952411044,0.089079748,-0.989481943,0.33678674,-0.97646387,-0.185666085,-0.993985448,0.300529364,-0.979768988,-0.940798966,-0.950004414,-0.965082926,-0.949286701,-0.944580864,-0.992258395,-0.986215216,-0.990008711,-0.991027701,-0.973444814,-0.966441338,-0.995882512,-0.993139834,-0.991929789,-0.933602783,-0.933602783,-0.989986112,-0.964742022,-0.994033207,-0.978755177,-0.937783539,-0.94478134,-0.993299861,-0.987754589,-0.990693114,-0.991318436,-0.969488189,-0.968266667,-0.934587699,-0.989521273,-0.963650652,-0.99420977,0.098730983,0.049793721,0.058313432,0.219390395,0.221629131,0.153286149,0.037128068,0.08656616,0.058955611,0.038996756,0.060686675,0.150821785,0.009773095,0.012552238,0.030226648,0.116358937,0.116358937,0.009371375,0.079441138,0.005670176,0.044078577,0.121086828,0.065349466,0.223871512,0.258896495,0.280398039,0.01114503,0.016084764,0.007438491,0.130118478,0.198118967,0.18499935,0.015689657,0.018697787,0.043850355,0.231829027,0.243561823,0.225543262,0.127313634,0.296078426,0.014576987,0.212950055,0.030154401,0.220597192,0.006876326,0.263355698,0.051397938,0.166116922,0.103099455,0.104396091,0.158167152,0.126380054,0.009896955,0.015383743,0.006393581,0.014897273,0.030810164,0.054309571,0.005413886,0.00559006,0.009712044,0.181287725,0.181287725,0.01469887,0.046864911,0.006986157,0.054133667,0.175585824,0.112697252,0.007342818,0.013413616,0.005574608,0.014579642,0.036261607,0.052499145,0.177175111,0.015065893,0.048540449,0.006763778
26,STANDING,0.281127035,-0.016660831,-0.110237796,0.965460892,-0.140315422,0.088414268,0.075357821,0.008173223,-0.002194978,-0.024534584,-0.073138576,0.077670678,-0.100355997,-0.040901199,-0.053254195,-0.968511694,-0.968511694,-0.986985214,-0.968673956,-0.988544825,-0.991993372,-0.958402318,-0.973215155,0.091019127,0.002161849,0.145511757,-0.990586982,-0.976267059,-0.984563921,0.267659899,-0.085458542,0.049295797,-0.969364269,-0.98388591,-0.974459324,-0.166415001,-0.118659609,-0.012085914,-0.97060525,0.066374819,-0.982876889,0.221668476,-0.972333109,-0.144605014,-0.985762256,0.104516778,-0.993069369,-0.949466155,-0.962988401,-0.992678782,-0.966986434,-0.964228471,-0.990498355,-0.975935485,-0.986693449,-0.973785111,-0.982408143,-0.974891361,-0.978472409,-0.98976699,-0.985992503,-0.962697299,-0.962697299,-0.982626253,-0.962653586,-0.984253792,-0.993702408,-0.947829677,-0.960027796,-0.991275662,-0.977354949,-0.987428086,-0.975321646,-0.981740873,-0.977351005,-0.963909299,-0.981129313,-0.962967606,-0.983313996,0.018558809,0.020626061,0.024521259,0.006571,0.027847301,0.030665852,0.005059402,0.028498466,0.028957445,0.01872501,0.042134649,0.06345173,0.012199365,0.007365918,0.015798656,0.043132213,0.043132213,0.011229451,0.038941556,0.014020936,0.011086347,0.044018611,0.029063358,0.203753756,0.211773793,0.247355644,0.012718057,0.020437009,0.014726881,0.131306205,0.281059443,0.176698448,0.040665082,0.018714757,0.025403273,0.239456612,0.22203523,0.212104312,0.0365411,0.276708287,0.02130423,0.299228298,0.036717851,0.247252544,0.024401956,0.334685101,0.011473599,0.065934043,0.047304969,0.021392945,0.058012254,0.051336068,0.01281704,0.021417051,0.012538644,0.031043879,0.018324007,0.024876415,0.032997788,0.013880229,0.015588002,0.056001714,0.056001714,0.023001694,0.045074443,0.026929914,0.011804509,0.071457342,0.052520798,0.011813481,0.021259826,0.010358041,0.028151984,0.01817569,0.022638061,0.056171637,0.025280859,0.043078027,0.028371172
